Hôpital_ID,Nom_Hôpital,Capacité_Lits,Code Postal,Ville,Département,Région,Spécialités_Disponibles
a035b637-95e6-4b6e-9512-7a5e05bb00b5,Schneider,187,65918,Perez-les-Bains,Vendée,Mayotte,"Urgences, Dermatologie, Chirurgie"
2d23a8fe-d1cb-4fd7-8b58-bc6e9219d0ab,Fischer,87,69430,PierreVille,Yvelines,Bretagne,"Pédiatrie, Urgences, Dermatologie"
25b91438-f44b-492a-8fca-8fdeec116e9b,Masson S.A.S.,414,58664,Garnier-les-Bains,Seine-et-Marne,Languedoc-Roussillon,"Dermatologie, Chirurgie, Pédiatrie"
3df6d091-b74f-410b-b3d6-edd8516f9918,Lecoq,417,05505,Sainte Michèle,Val-d'Oise,Île-de-France,"Urgences, Pédiatrie, Dermatologie"
80495443-9ced-4e04-8dcf-5e5f75d6a2c7,Brunel Le Gall S.A.S.,319,38615,Pineau,Puy-de-Dôme,Pays-de-Loire,"Urgences, Chirurgie, Cardiologie"
ee50936f-2936-4a1c-b08d-acbadfcc34f5,Richard,496,12754,Nicolas-sur-Texier,Ardèche,Nord-Pas-de-Calais,"Dermatologie, Urgences, Chirurgie"
8867ef40-1c61-4ca0-9ca4-f81197532edf,Brun,197,69866,Delannoy-sur-Ferrand,Calvados,Wallis-et-Futuna,"Pédiatrie, Chirurgie, Dermatologie"
444d0aca-9133-4234-9394-cabc6308c7b3,Roux Gautier S.A.S.,482,81848,Hebert-sur-Vallet,Charente-Maritime,Île-de-France,"Dermatologie, Pédiatrie, Urgences"
173e9fff-aff8-44b9-99f3-847de208849b,Laporte et Fils,351,98457,Texier,Dordogne,Guyane,"Pédiatrie, Cardiologie, Urgences"
30e1d771-20f9-4fc5-bc1d-0e9a77d90a36,Petit,71,38454,Sainte Maryse-la-Forêt,Yonne,Lorraine,"Urgences, Pédiatrie, Dermatologie"
1461ad6e-2b73-4733-b76a-5751f9cce0bc,Hubert Hernandez S.A.R.L.,255,14422,Saint Arthur,Deux-Sèvres,Aquitaine,"Pédiatrie, Dermatologie, Urgences"
c25a4ca6-d78b-411d-8852-8d6f4c373d3f,Deschamps Charrier S.A.S.,413,04741,GeorgesBourg,Loiret,Aquitaine,"Pédiatrie, Dermatologie, Chirurgie"
4c440186-4e95-459d-83b4-fc9d48a1ae96,Mendès,324,73239,Dubois-sur-Marchand,Saône-et-Loire,Bretagne,"Pédiatrie, Cardiologie, Dermatologie"
bf3f803f-b218-42e7-8e62-5e68ae217413,Gimenez SA,354,73046,De Oliveira-les-Bains,Haute-Vienne,Languedoc-Roussillon,"Urgences, Pédiatrie, Cardiologie"
c5f89b91-13e5-497b-a915-0ce8df821977,Gaillard Bouvet et Fils,177,49083,Sainte Rogerboeuf,Côtes-d'Armor,Saint-Pierre-et-Miquelon,"Pédiatrie, Urgences, Cardiologie"
faaa3855-69ff-4285-a89c-fb8bca45f873,Faure,196,67354,Chrétien,Vendée,Alsace,"Chirurgie, Cardiologie, Pédiatrie"
e060ec2d-faad-48dc-9d3d-33630e536fbd,Durand SA,395,51484,Sainte Aurélie,Paris,Rhone-Alpes,"Pédiatrie, Cardiologie, Dermatologie"
d34750b3-b41b-4820-9062-307351b0b450,Ribeiro,287,65680,Petitjeandan,Oise,Saint-Barthélémy,"Urgences, Dermatologie, Chirurgie"
5051d282-4a78-41df-ab40-919ab07f2928,Girard,398,58811,GalletVille,Lot,Saint-Martin,"Cardiologie, Chirurgie, Pédiatrie"
f4d172dc-21b8-4ae8-8170-e5f6dc81112c,Robert SARL,335,69348,Langlois-les-Bains,Seine-Maritime,Basse-Normandie,"Pédiatrie, Urgences, Cardiologie"
156e7fa4-c0c1-4313-9e78-b7ef9ff104df,De Oliveira,88,90722,Sainte René,Val-d'Oise,Lorraine,"Urgences, Dermatologie, Chirurgie"
ee393cba-acb0-4c65-9a71-457dd4d4ab51,Becker,469,25870,Sainte Nathalie,Tarn-et-Garonne,Corse,"Pédiatrie, Chirurgie, Dermatologie"
125e7bd6-19e5-4f1e-98dd-1e879f0c2218,Pineau,353,62478,DupuyVille,Rhône,Corse,"Dermatologie, Urgences, Cardiologie"
ce0924c2-4e99-4e6c-aacc-7ccfa43f08cd,Parent,338,75472,Morel-sur-Noël,Mayenne,Alsace,"Dermatologie, Chirurgie, Pédiatrie"
1d98cd58-14c2-4395-8139-0f807f52f975,Weber SARL,183,05162,Mauriceboeuf,Aude,Midi-Pyrénées,"Chirurgie, Urgences, Cardiologie"
f735f86c-a0f7-4de3-970b-cbaaac735156,Rivière,288,19001,Le Roux,Lot-et-Garonne,Bourgogne,"Cardiologie, Dermatologie, Urgences"
932357cc-9679-459f-ad1d-78e7e4d06dc2,Hernandez Grégoire S.A.S.,472,78706,Perrier,Yvelines,Île-de-France,"Cardiologie, Urgences, Chirurgie"
2efc7674-6b1b-4b24-8736-7c325a929f52,Ruiz Andre SA,346,54320,JacquesBourg,Val-de-Marne,Saint-Pierre-et-Miquelon,"Pédiatrie, Chirurgie, Dermatologie"
7c78203c-d4c7-480d-869d-abbb80820131,Martineau Weiss S.A.R.L.,493,70425,Valentin,Doubs,Rhone-Alpes,"Cardiologie, Urgences, Dermatologie"
ff331c05-f15b-401d-9d51-9d05f3c9d681,Marion,390,58483,Carlier,Gers,Martinique,"Urgences, Dermatologie, Cardiologie"
354b6020-6373-421f-be67-84db0cbf0873,Neveu Bruneau SARL,294,27400,Pauldan,Vaucluse,Saint-Barthélémy,"Pédiatrie, Dermatologie, Cardiologie"
abc56612-afd7-4be8-b217-8a3ec457aee1,Guyon,309,38191,Aubert,Savoie,Haute-Normandie,"Cardiologie, Urgences, Chirurgie"
33aae903-4581-4f27-956c-73c2ef98a45e,Grenier,72,85357,Brunboeuf,Tarn-et-Garonne,Basse-Normandie,"Chirurgie, Pédiatrie, Dermatologie"
49f38488-862f-4ec6-9f49-a46891ca29b7,Petitjean Dias SA,129,83872,Dumas,Ille-et-Vilaine,Guyane,"Cardiologie, Pédiatrie, Dermatologie"
ffd2192e-f86e-4b8c-b943-46e41be1f61b,Poulain,481,49641,Dijouxnec,Loir-et-Cher,Nouvelle-Calédonie,"Pédiatrie, Urgences, Dermatologie"
0170aef1-5ab9-4baa-b02b-8b6f77e1c2cc,Gonzalez Pierre SARL,148,53806,Dijoux-sur-Vallet,Puy-de-Dôme,Corse,"Dermatologie, Cardiologie, Pédiatrie"
0b6cd530-2992-4716-b26b-8c0e9abe8184,Goncalves,377,88723,Saint AlexandriaBourg,Haute-Saône,Province-Alpes-Côte d'Azur,"Pédiatrie, Cardiologie, Urgences"
2ff7e50e-d104-4990-b9eb-210b34f05773,Lebreton,276,02692,Besson,Essonne,Wallis-et-Futuna,"Pédiatrie, Chirurgie, Cardiologie"
4fa9dcde-2ca3-470d-ab98-62f22bcc422d,Chrétien Mace SARL,239,16683,FerrandVille,Ardennes,Guadeloupe,"Cardiologie, Chirurgie, Dermatologie"
1938ccb8-ad71-4de3-9eea-1739a8c34a3d,Seguin Ribeiro S.A.R.L.,441,08353,CohenBourg,Dordogne,Champagne-Ardenne,"Chirurgie, Urgences, Dermatologie"
e93e3a40-5763-4e55-a756-24898ab25e47,Mary,446,54586,Sainte Sébastien,Nord,Haute-Normandie,"Chirurgie, Pédiatrie, Dermatologie"
c16ff3bf-6771-48fa-9035-d22301fa1a31,Cordier Wagner S.A.,217,83097,LeleuVille,Puy-de-Dôme,Corse,"Chirurgie, Urgences, Cardiologie"
86e4b821-ab72-4549-9c40-c73eddd5d2e8,Rocher Lefebvre S.A.,292,01183,Richard,Jura,Centre,"Cardiologie, Dermatologie, Urgences"
a6c8564b-04f0-47ac-bca6-f365a429a814,Descamps et Fils,182,68427,Normand-sur-Dupont,Somme,Île-de-France,"Chirurgie, Pédiatrie, Urgences"
7ad7e564-d09a-4eef-890f-ed59c331baf3,Daniel,231,49257,Sainte ÉtienneVille,Ardennes,Nord-Pas-de-Calais,"Dermatologie, Urgences, Cardiologie"
0b42fd1d-7b16-475e-9fc1-4d43e49055b6,Hebert,337,83414,Sainte RaymondBourg,Vienne,Poitou-Charentes,"Dermatologie, Urgences, Chirurgie"
2d24b04e-05d9-4859-962f-b30b0bfc0186,Masson,141,97217,Hamon-la-Forêt,Mayenne,Lorraine,"Urgences, Pédiatrie, Chirurgie"
d86d427d-79af-4bd5-abef-9f89796975ae,Allard,264,26354,Bazinboeuf,Ardennes,Saint-Barthélémy,"Dermatologie, Pédiatrie, Cardiologie"
947bb4da-800e-498b-8db2-b85073ea8530,Fernandez,398,88120,Pierre,Indre,Languedoc-Roussillon,"Cardiologie, Dermatologie, Pédiatrie"
ca2e7f94-bb4c-47e4-86dc-8ea3f9d7f857,Techer S.A.,97,66361,Saint François,Charente,Mayotte,"Urgences, Chirurgie, Pédiatrie"
18488f2b-b830-4ed4-a04c-86e936739b1e,Lebreton Fernandes SARL,63,01663,Buissonboeuf,Indre-et-Loire,Franche-Comté,"Urgences, Cardiologie, Pédiatrie"
06596903-9687-4f4e-9473-83a233dd4474,Chevallier S.A.,286,63689,Saint Emmanuelle-sur-Mer,Haute-Garonne,Basse-Normandie,"Pédiatrie, Chirurgie, Urgences"
7ff9f96e-6eeb-4528-839c-aea7049e1f0c,Courtois SA,388,95420,Gaillard,Doubs,Réunion,"Chirurgie, Urgences, Cardiologie"
db85b242-c03a-4d70-93e8-39f894ea9e19,Raynaud et Fils,278,48348,Launayboeuf,Jura,Saint-Barthélémy,"Pédiatrie, Chirurgie, Cardiologie"
ce579cbe-441b-46a7-a31e-f7d20b5d50d5,Weiss,211,70095,Lelièvre,Corrèze,Franche-Comté,"Pédiatrie, Urgences, Chirurgie"
dd4778b2-bc16-429d-861e-fc1cc4138b51,Gillet Payet S.A.R.L.,308,98517,Teixeira,Haute-Garonne,Bretagne,"Pédiatrie, Dermatologie, Cardiologie"
590db40f-9c6f-4af2-961e-1ee602e35bd7,Boutin Goncalves S.A.,395,68854,Camus-les-Bains,Loir-et-Cher,Polynésie française,"Chirurgie, Pédiatrie, Urgences"
3a7b58e8-9390-4c61-bd65-d6fb1bdab5a5,Dupuy Grondin S.A.,214,90750,De Oliveira,Vaucluse,Pays-de-Loire,"Pédiatrie, Cardiologie, Dermatologie"
56f9e711-ce40-479c-9bb7-17327772f777,Pichon,131,01496,Saint Williamboeuf,Haute-Saône,Saint-Pierre-et-Miquelon,"Urgences, Chirurgie, Pédiatrie"
5ba03704-8a43-4000-a0cd-65892c01f3d9,Maillet S.A.S.,248,97940,Auger,Haute-Saône,Saint-Barthélémy,"Chirurgie, Dermatologie, Pédiatrie"
0532fe20-10b0-4722-bf9e-1c48fd63615a,Carlier,346,17605,Couturier,Pyrénées-Orientales,Languedoc-Roussillon,"Urgences, Chirurgie, Cardiologie"
956a73e6-9623-4dc7-bb3d-a87932719f88,Maillot S.A.,194,70850,Moreau-sur-Mer,Territoire de Belfort,Guyane,"Urgences, Dermatologie, Cardiologie"
850e33d0-e0cc-4d31-ab24-cd42d18edc95,Berger et Fils,390,38660,Saint Jeannine-la-Forêt,Guadeloupe,Saint-Barthélémy,"Pédiatrie, Dermatologie, Chirurgie"
0e4c753a-46cd-459e-8c20-c9e8f1316368,Perrier,265,04249,Pires-sur-Faivre,Seine-et-Marne,Midi-Pyrénées,"Urgences, Dermatologie, Cardiologie"
c013244a-785e-45f4-9b5c-bc80c77598b7,Jacob,234,04825,Pineau-la-Forêt,Aisne,Polynésie française,"Pédiatrie, Cardiologie, Dermatologie"
a4b9d875-3fc9-47da-a318-854c8ca7738e,Guilbert,109,07082,Henry-sur-Hernandez,Ardennes,Languedoc-Roussillon,"Cardiologie, Pédiatrie, Urgences"
0d674f63-c255-4b80-a32c-3a7a464c94c3,Goncalves Coste S.A.S.,71,07450,François-sur-Blin,Pyrénées-Orientales,Rhone-Alpes,"Urgences, Pédiatrie, Dermatologie"
45f70a41-a6c5-4c06-ad55-013b7b088acd,Pottier,341,62564,Bouvet-sur-Guillon,Somme,Guyane,"Urgences, Chirurgie, Pédiatrie"
2f0c03cd-8955-4b63-ba39-5cd1cfe3965c,Lucas,139,93506,Marchandboeuf,Ille-et-Vilaine,Polynésie française,"Cardiologie, Dermatologie, Urgences"
7a3fe2b9-955d-414f-9b0e-0e859e105d86,Guyot S.A.R.L.,202,93844,Martinezdan,Saône-et-Loire,Mayotte,"Cardiologie, Urgences, Pédiatrie"
5060dfa0-e5f2-41f1-aeef-1674912bc611,Perret,166,26298,Royer-sur-Mer,La Réunion,Nouvelle-Calédonie,"Urgences, Chirurgie, Dermatologie"
71dc152e-bbd4-4f3a-ab0c-a2f79095eaa9,Weiss,287,57337,Joubert-les-Bains,Lot,Basse-Normandie,"Chirurgie, Cardiologie, Pédiatrie"
1a7a9ae7-c6a1-443f-8bf7-79b4e35fd522,Samson,243,57151,David-la-Forêt,Alpes-Maritimes,Réunion,"Chirurgie, Dermatologie, Urgences"
2a2b9912-14f1-406f-9ee6-376d3863bed5,Breton SARL,386,43954,Legrand,Aube,Rhone-Alpes,"Urgences, Pédiatrie, Cardiologie"
4431f676-5ca6-482f-9dad-38dff4626b40,Lambert Baron SA,437,50928,Sainte Nicolas-les-Bains,Ardennes,Bourgogne,"Chirurgie, Urgences, Dermatologie"
a09f9445-8fab-4ef1-bce1-1c855b4e0933,Lombard,429,45658,Moreno,Ardèche,Corse,"Cardiologie, Urgences, Dermatologie"
beda5a86-cd1d-4917-9928-63570b0608a7,Roussel et Fils,64,43421,Payetnec,Paris,Île-de-France,"Dermatologie, Chirurgie, Urgences"
f782f162-b2ab-4ce4-951e-94518b2eb513,Becker,183,51234,Lefèvredan,Essonne,Martinique,"Cardiologie, Urgences, Chirurgie"
bebdf43e-e90f-42c0-b4e2-5d7cb5ca5ec7,Berger Jean S.A.R.L.,181,79781,Dos Santos-la-Forêt,Finistère,Guyane,"Dermatologie, Cardiologie, Pédiatrie"
c8c75dde-e2e4-412c-96cf-88751dbb025b,Guilbert Duval SARL,374,40819,Laurent,Loiret,Mayotte,"Cardiologie, Dermatologie, Chirurgie"
35b59c05-e1c1-43eb-87ea-b81b19757537,Denis Neveu S.A.,377,65714,DuboisBourg,Sarthe,Guyane,"Cardiologie, Dermatologie, Chirurgie"
11aff0be-7362-46e3-af0c-8bb17c4a215a,Godard,150,81317,Maillet-sur-Philippe,Aveyron,Lorraine,"Cardiologie, Dermatologie, Pédiatrie"
9f112edd-3f7c-4dd8-bb85-7e0fab4f47c9,Legendre,181,86401,Sainte ValérieBourg,Puy-de-Dôme,Nord-Pas-de-Calais,"Chirurgie, Cardiologie, Urgences"
21d0a991-b518-47db-b403-663ba2ba0c93,Lamy,453,78182,Laporte-sur-Bousquet,Isère,Bretagne,"Dermatologie, Cardiologie, Pédiatrie"
981a79f2-45c9-4adf-a26b-a72e1993de61,Leroy,383,62283,Klein-les-Bains,Drôme,Franche-Comté,"Chirurgie, Pédiatrie, Cardiologie"
85e0789a-97b0-4fac-b689-63a8fe199f94,Langlois,237,12798,Saint Bertrand,Landes,Haute-Normandie,"Cardiologie, Chirurgie, Dermatologie"
907a2040-58f9-4f62-8439-8b8284ed53d6,Gay SA,141,48665,Dupré,Aisne,Pays-de-Loire,"Urgences, Cardiologie, Chirurgie"
b8621972-8683-415d-b61a-8fd89d2656b9,Joseph Moulin et Fils,81,17683,Goncalvesnec,Isère,Nouvelle-Calédonie,"Cardiologie, Dermatologie, Pédiatrie"
ed5b2ae7-19f2-4480-afd8-08a45bc46b7d,Cousin,70,13890,Delorme-sur-Vallée,Loiret,Wallis-et-Futuna,"Chirurgie, Pédiatrie, Cardiologie"
10b2cb1f-2a09-44e4-b215-7d828f24ea3b,Colas,420,50378,Mendès,Charente,Pays-de-Loire,"Dermatologie, Pédiatrie, Urgences"
309a7604-0143-4ffa-b6fb-08f58c3c9e00,Launay Laurent et Fils,458,90166,Gaudin,Var,Nord-Pas-de-Calais,"Urgences, Cardiologie, Dermatologie"
484579a3-ed45-4783-812a-7ba33f9207fe,Bigot,89,21602,Launay-les-Bains,Mayotte,Guyane,"Dermatologie, Pédiatrie, Chirurgie"
2267671f-d512-4bd3-acb6-bf5b82d7aa73,Duval,334,03867,Saint Martin,Oise,Bretagne,"Pédiatrie, Urgences, Dermatologie"
aa480522-726c-4101-8a7c-d3f9d9d8c7b7,Martin,420,93396,Adam,Eure-et-Loir,Réunion,"Cardiologie, Dermatologie, Urgences"
9d8dc64a-e5d4-4a36-9616-be53fe3abdda,Legrand,214,64525,Pinto-sur-Pierre,Sarthe,Lorraine,"Chirurgie, Pédiatrie, Urgences"
5af1089c-0486-4a61-a316-f176e469869d,Bousquet,240,42593,Blanchet-sur-Launay,Finistère,Saint-Martin,"Urgences, Chirurgie, Pédiatrie"
2d296a38-7804-46ff-9909-466a32bbebfb,Hamel,418,76490,Saint Édith,Nièvre,Bretagne,"Chirurgie, Cardiologie, Pédiatrie"
62a8452b-765c-47eb-b3e3-f8d6920b0256,Descamps Guillon et Fils,489,39219,Sainte ThibaultVille,Aube,Champagne-Ardenne,"Pédiatrie, Dermatologie, Cardiologie"
4be3b4bb-bc8b-4070-b9fe-227f7d416ac6,Maréchal S.A.S.,234,41556,Chevallier,Cantal,Languedoc-Roussillon,"Chirurgie, Dermatologie, Cardiologie"
ea45c100-0ae0-47b8-b672-b440403179dc,Lelièvre,400,43068,Hebert-sur-Colas,Gironde,Corse,"Dermatologie, Chirurgie, Cardiologie"
8ce54fb7-6cf6-4c0d-9c15-18930c404708,Guillet,150,65210,Albert,Puy-de-Dôme,Franche-Comté,"Urgences, Dermatologie, Pédiatrie"
be9e09b4-c964-49cc-9b65-6f7052c5a8ad,Martins,292,87792,Saint Maryse,Mayotte,Saint-Martin,"Urgences, Chirurgie, Dermatologie"
b6ae8ad3-af57-4daa-91ab-46ae7bd39c3c,Monnier Fernandez S.A.R.L.,84,49870,Laporte,Eure,Pays-de-Loire,"Dermatologie, Pédiatrie, Urgences"
68005f9d-3f99-422f-b70b-0147624a4a60,Rivière Pasquier et Fils,211,64120,Gomez,Doubs,Corse,"Dermatologie, Chirurgie, Cardiologie"
43cd4083-e23f-4efe-b0d6-3187a6891295,Hoareau Pages SARL,109,16547,Barthelemy,Pyrénées-Orientales,Limousin,"Pédiatrie, Cardiologie, Dermatologie"
b771b8b7-ff93-4658-9097-00c08fe351a2,Lemaître S.A.R.L.,375,16897,Bruneau,Charente,Champagne-Ardenne,"Chirurgie, Dermatologie, Pédiatrie"
bcc4ec3b-a31d-45e9-a85c-5277268d2e4d,Legendre,218,54432,Marchal,Meuse,Poitou-Charentes,"Dermatologie, Urgences, Cardiologie"
2c668e28-00bf-4cb4-acca-37bee0531b4e,Leblanc,367,00665,Mallet-sur-Gay,Landes,Polynésie française,"Pédiatrie, Chirurgie, Urgences"
add09302-ec4f-42de-a7fe-e8f8639ffac2,Lecomte Valentin S.A.S.,147,32339,Saint Suzanne,Ardennes,Rhone-Alpes,"Urgences, Cardiologie, Pédiatrie"
b03ff75b-0f6d-4b91-b755-3906f2e863a1,Durand S.A.S.,369,06706,Saint Madeleinenec,Côte-d'Or,Saint-Pierre-et-Miquelon,"Pédiatrie, Urgences, Cardiologie"
cad4355d-70be-4c6e-94f8-9fd61c9391ea,Hebert,261,73566,Guilbert,Ariège,Languedoc-Roussillon,"Pédiatrie, Urgences, Cardiologie"
a5342b62-873a-448e-bfd2-ac168de91912,Daniel S.A.R.L.,451,83785,Roussel-les-Bains,Aisne,Auvergne,"Chirurgie, Dermatologie, Pédiatrie"
93361b9a-8be6-4586-9434-ecf42709830a,Guibert S.A.R.L.,184,19346,Perretboeuf,Eure,Pays-de-Loire,"Chirurgie, Dermatologie, Urgences"
4a27e08d-d6e9-43f8-91de-ed21a0deb9b2,Barre,204,53410,Fleury,Tarn,Picardie,"Pédiatrie, Cardiologie, Urgences"
ed41da1c-bfca-4c69-af69-e73cefe0105c,Hamel Langlois et Fils,75,83993,Noël,Ardennes,Mayotte,"Urgences, Dermatologie, Chirurgie"
c9b95b7c-2d84-4dfc-b4f9-0cb86f1f4ece,Ferreira SARL,202,94049,Vallet-sur-Laroche,Mayenne,Midi-Pyrénées,"Chirurgie, Urgences, Pédiatrie"
552a0b7e-ed5a-4975-8803-bed4b4016842,Lambert,157,07825,Saint Josette-la-Forêt,Puy-de-Dôme,Martinique,"Chirurgie, Pédiatrie, Urgences"
94f7a59e-dd10-42f6-8e6f-d31400c1b563,Langlois Ruiz SA,67,32127,NeveuVille,Vendée,Bretagne,"Cardiologie, Chirurgie, Dermatologie"
4cb5c79f-4737-40e8-bd67-71060c0c7509,Blot et Fils,351,94905,Saint Benoît-la-Forêt,Bouches-du-Rhône,Limousin,"Chirurgie, Cardiologie, Pédiatrie"
e258e024-5603-426e-94a5-bf30df50abd0,Millet,310,43405,Millet-la-Forêt,Indre-et-Loire,Mayotte,"Pédiatrie, Chirurgie, Urgences"
f47d29a5-8a7b-4eb3-a6f2-ad95c789d55b,Lucas Loiseau SARL,249,21287,Leroy,Haut-Rhin,Mayotte,"Pédiatrie, Cardiologie, Chirurgie"
5b0c7c14-9a03-4e35-904d-583073659daf,Legros,358,07001,Sainte Thierry,Val-d'Oise,Mayotte,"Dermatologie, Pédiatrie, Chirurgie"
d8051440-b64c-4960-8c7c-5f014f59c205,Thomas,355,61564,Saint Olivier-les-Bains,Orne,Pays-de-Loire,"Chirurgie, Urgences, Pédiatrie"
61a0a44e-03ea-4e58-8609-e41b098927da,Rossi S.A.,69,87309,Baron-sur-Boucher,Gers,Midi-Pyrénées,"Chirurgie, Cardiologie, Urgences"
07078d4c-4ad7-4b4f-b9db-cc6a438449fc,Laine,215,90792,Maillet,Morbihan,Nouvelle-Calédonie,"Dermatologie, Pédiatrie, Cardiologie"
2f06c761-9be0-49c4-9f0f-07b7a40660dd,Loiseau,420,00639,Bonneau-sur-Pages,Yvelines,Saint-Barthélémy,"Chirurgie, Pédiatrie, Dermatologie"
9186ba27-6d7e-4c91-a3af-bc7e35e5377d,Collin Marin S.A.,117,04325,Sainte Paul-les-Bains,Eure,Polynésie française,"Chirurgie, Dermatologie, Pédiatrie"
8c173644-d012-4640-978d-b67ff8dd981a,Vidal,122,83813,Sainte Thérèse,Gard,Champagne-Ardenne,"Chirurgie, Pédiatrie, Dermatologie"
a77537f0-990b-4b4a-acad-129ca8de7047,Lambert Boutin et Fils,175,21446,Sainte AnoukBourg,Yvelines,Mayotte,"Urgences, Pédiatrie, Dermatologie"
4e7fb97c-e353-4067-8137-8ef5891e44be,Pruvost et Fils,68,67552,Chauvet,Eure,Lorraine,"Urgences, Chirurgie, Dermatologie"
237b9129-956e-46fb-b394-3e354ce2ea51,Leconte,263,43741,Girardnec,Gard,Haute-Normandie,"Chirurgie, Dermatologie, Urgences"
286d91a7-b498-4bb6-9b21-0ea483cda4f3,Bonnet Bouvet S.A.S.,79,42161,Techer-les-Bains,Territoire de Belfort,Bourgogne,"Chirurgie, Dermatologie, Pédiatrie"
52473506-9e93-4692-b0fd-202bc578753f,Prévost S.A.S.,485,47418,Texierboeuf,Bouches-du-Rhône,Pays-de-Loire,"Chirurgie, Pédiatrie, Urgences"
a19047b9-9830-4c89-8939-dec5b83c6f02,Maurice Nicolas S.A.S.,376,08071,Rodriguez-sur-Denis,Moselle,Saint-Pierre-et-Miquelon,"Chirurgie, Urgences, Cardiologie"
39642074-5a5b-40fc-ac9a-373c58d2b744,Raymond,95,92713,Sainte Isabelle,Aude,Saint-Barthélémy,"Chirurgie, Pédiatrie, Urgences"
dbf37cd6-138c-49a1-9e67-3d5a006d25a6,Gros SA,289,27989,Leblanc,Vaucluse,Languedoc-Roussillon,"Cardiologie, Chirurgie, Urgences"
56415e25-0836-4c76-9142-c3e3b5377c76,Barbe S.A.,381,84340,Martin-sur-Fischer,Vaucluse,Auvergne,"Chirurgie, Cardiologie, Urgences"
66808067-75c8-4e0a-932d-6760b8cd0e98,Pereira Launay SARL,189,00521,Lecoq,Seine-Saint-Denis,Saint-Martin,"Pédiatrie, Chirurgie, Cardiologie"
d4bf4337-42f2-4e98-b857-f63346aacf7b,Colas,484,57070,Clerc,Doubs,Polynésie française,"Pédiatrie, Chirurgie, Urgences"
f38c93ba-f761-4958-bfec-1127cfb31f47,Sanchez,344,20858,Brun-sur-Allard,Sarthe,Saint-Barthélémy,"Chirurgie, Dermatologie, Cardiologie"
e0149ad3-4d7f-4898-8e4f-8fa3781cce45,Voisin,251,53170,Bousquet,Puy-de-Dôme,Poitou-Charentes,"Dermatologie, Urgences, Chirurgie"
12daa4af-c4a0-43b4-ad2d-34c97f38f991,Richard Hamon SA,143,51257,Besson,Jura,Picardie,"Urgences, Chirurgie, Pédiatrie"
19fe6cc5-3468-46b7-9e3c-2ff286b2113b,Weber SA,328,37862,Sainte Dorothéenec,Allier,Saint-Martin,"Chirurgie, Dermatologie, Cardiologie"
87ff25c3-8623-4176-a91f-5ef2b6994ccd,Daniel,364,49706,Barbe,Alpes-de-Haute-Provence,Guyane,"Pédiatrie, Dermatologie, Cardiologie"
07369b43-5706-4699-b2ed-7b31e2c77261,Peron SA,395,65654,Marchand,Guyane,Wallis-et-Futuna,"Pédiatrie, Cardiologie, Chirurgie"
56d01af7-44e2-420c-b5bf-2e22a349fd69,Ledoux,283,70919,Briand,Saône-et-Loire,Picardie,"Chirurgie, Pédiatrie, Urgences"
4a07738c-9f3d-4aaa-ba5c-0f77e8e8cccb,Morvan,264,92247,BlanchetBourg,Côtes-d'Armor,Midi-Pyrénées,"Cardiologie, Pédiatrie, Urgences"
e7c21e4b-02c3-446c-a9cc-0fe900556659,Lecoq,492,36576,Prévost,Drôme,Île-de-France,"Chirurgie, Dermatologie, Cardiologie"
875f9851-da95-4db6-9b5e-f09f5015d482,Teixeira,374,97048,Weiss-sur-Maréchal,Lot,Saint-Pierre-et-Miquelon,"Cardiologie, Pédiatrie, Chirurgie"
b7015a1b-7221-450b-9252-7500af99a289,Guibert,271,98018,Auger,Saône-et-Loire,Île-de-France,"Dermatologie, Chirurgie, Pédiatrie"
b66e7f60-c9a6-4534-9117-68a74134f9c5,Lopes,494,63328,Benoit,Gers,Wallis-et-Futuna,"Pédiatrie, Urgences, Dermatologie"
d119e69c-47c3-4e23-add8-d2d0c563baac,Noël,500,53306,Pascalboeuf,Jura,Champagne-Ardenne,"Cardiologie, Dermatologie, Pédiatrie"
7d11bb3e-e918-43b9-8d7b-5b9cd7bf2aa0,Loiseau SARL,420,47416,Breton,Lot,Bourgogne,"Cardiologie, Urgences, Chirurgie"
1146f9f0-6fd3-4c6b-9bf6-63bd9ecd879b,Pineau,250,21601,Bertrand,Haute-Marne,Pays-de-Loire,"Urgences, Dermatologie, Cardiologie"
6837ec76-3e63-4e88-b10a-dd3a230177a2,Fournier SA,419,38154,Gaudin,Drôme,Bourgogne,"Chirurgie, Pédiatrie, Dermatologie"
bf00923d-9342-4f1f-8113-05ff47733e67,Lefort SA,159,17333,Lebon-les-Bains,Haut-Rhin,Saint-Martin,"Urgences, Chirurgie, Cardiologie"
64f25b3b-83ae-4dae-b64b-271058b239b4,Raymond SARL,498,53440,Aubert,Pas-de-Calais,Guadeloupe,"Dermatologie, Chirurgie, Urgences"
45b8427d-1c36-4291-a598-72c4813881cd,Martineau,278,49253,Sainte Pauline-les-Bains,Allier,Aquitaine,"Dermatologie, Cardiologie, Pédiatrie"
9701c420-7992-4615-8a62-b258482334b7,Leblanc,246,94067,Grégoire,Isère,Guadeloupe,"Chirurgie, Dermatologie, Pédiatrie"
8ce097da-eb41-4e17-8bd9-93ac08e97128,Antoine Lopes et Fils,247,15051,ÉtienneBourg,Loire-Atlantique,Saint-Martin,"Pédiatrie, Chirurgie, Dermatologie"
